id,track_name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre
1024505111,Cut the Rope,128109568,1.99,151,20,4.5,4.5,Games
1024506807,Cut the Rope HD,255006720,3.99,71,1,4.5,5,Games
1024507512,Cut the Rope HD™,125702144,0,285,9,4,3.5,Games
1024522751,Beneath The Lighthouse,149087232,0,526,37,4,4.5,Games
1024577327,Goodnight Little Sandman - Bedtime Ritual,555863040,3.99,0,0,0,0,Education
1024818709,HOOKED - Chat Stories,94545920,0,47829,708,4.5,4.5,Book
1024850260,striker – dropping balls,64180224,0,0,0,0,0,Games
1024951378,Punch Club,323284992,4.99,480,30,4,4,Games
1024951639,Lonely One,206535680,0,723,60,4.5,4.5,Games
1024953824,Dictator 2,240695296,0,694,25,3,2.5,Games
1024953838,Dictator 2: Evolution,239798272,1.99,67,4,4,3.5,Games
1025000402,Snug for Instagram - Preview your photos,32174080,0.99,58,3,2.5,3,Photo & Video
1025120568,AMC,59480064,0,3105,188,2,4,Entertainment
1025177870,TRUMP Yo'Self! Make Your Hair Great Again!,39518208,0,37,37,4,4,Entertainment
1025243640,Kylie Jenner Official App,51452928,0,3111,4,2.5,3.5,Entertainment
1025297873,Stickman Volleyball,179424256,0.99,184,149,4.5,4.5,Games
1025313530,Snail Sleep-Dream Talk Recording,153040896,0,19,0,4,0,Health & Fitness
1025396583,ホラースポット-ghost spot-意味が分かると怖いマップ,39891968,0,0,0,0,0,Navigation
1025601254,My Challenge Tracker,78232576,0,3682,14,5,5,Health & Fitness
1025628019,蚂蚁聚宝—蚂蚁金服旗下投资理财平台,113420288,0,14,1,3,5,Finance
1025707485,VPN Proxy Master - Unlimited WiFi security VPN,27117568,0,13674,0,5,0,Productivity
1026152405,Bouncy Kingdom,114930688,0,55,55,4.5,4.5,Games
1026311548,My Town : Hospital,218082304,2.99,186,39,4,4,Education
1026540588,FRESH! - ログイン不要・高画質で生放送が見放題,95488000,0,0,0,0,0,Entertainment
1026689855,融360-贷款、信用卡、信用报告,80800768,0,0,0,0,0,Finance
1026717130,病みカワカメラ,42884096,0,1,1,5,5,Photo & Video
1026719224,青藍高校リア充部,85194752,0,0,0,0,0,Games
1026720146,女の子の憧れが全てつまったTOKYOリアルコーデアプリ - TOPLOG,81313792,0,0,0,0,0,Lifestyle
1026736263,【放置ゲー】壁ドンしたら人生変わった ～グリモアのキャラ達に壁ドン！？～,45920256,0,0,0,0,0,Games
1026832671,Bits of Sweets,112641024,0,2572,4,4.5,4,Games
1026901472,BMO Snaps - Adventure Time Photo Game,211572736,2.99,67,13,4.5,5,Games
1026909621,Sophia - My Little Sis,138332160,0,1193,92,4.5,4.5,Games
1027230451,Magic Rush: Heroes,129245184,0,3046,1,4.5,5,Games
1027279455,Gather - In real life,78394368,0,813,48,2.5,3.5,Lifestyle
1027284532,商品バーコードで賞味期限を通知 Limiter2 (リミッター),74308608,0,0,0,0,0,Food & Drink
1027352017,Recolor - Coloring Book,68480000,0,31180,76,4.5,5,Entertainment
1027419374,Explore Daniel Tiger's Neighborhood,327118848,2.99,92,5,3.5,4,Education
1027688889,Piano Tiles 2™(Don't Tap The White Tile 2),81668096,0,55077,251,4.5,4.5,Games
1027799669,Blitzrechnen 1. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,378085376,3.99,0,0,0,0,Education
1028003495,Hidden Pictures by Highlights Magazine,164859904,0,1478,88,4.5,4.5,Games
1028179601,Teenage Mutant Ninja Turtles: Battle Match Game,134537216,1.99,70,27,4,3.5,Games
1028272877,Mods for Minecraft PC & Servers for Minecraft PE,18505728,1.99,753,3,4.5,3.5,Utilities
1028362533,Slots - Huuuge Casino: Slot Machines,91105280,0,13637,115,4.5,3,Games
1028400679,Bookling - Track Your Reading Habits,14913536,0.99,20,10,3,3,Productivity
1028464453,Strawberry Shortcake Candy Garden,232399872,0,633,633,4.5,4.5,Entertainment
1028546978,Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game (Full),923066368,6.99,248,23,4.5,5,Games
1028556453,Dark Dimensions: Homecoming HD - A Hidden Object Mystery (Full),1331712000,6.99,78,78,3.5,3.5,Games
1028558002,Dark Dimensions: Homecoming - A Hidden Object Mystery (Full),1331671040,2.99,10,10,2.5,2.5,Games
1028610115,Teenage Mutant Ninja Turtles: Portal Power,636086272,3.99,113,3,4,5,Games
1028623510,PewDiePie: Legend of the Brofist,457690112,4.99,10828,1850,5,5,Games
1028791881,Photograph+,23192576,0.99,0,0,0,0,Photo & Video
1028902794,Der IQ Test - Intelligenztest (Deutsch),17666048,0,0,0,0,0,Games
1028939296,ゲームプレイで賞金ゲット！ポットハンター,292899840,0,0,0,0,0,Games
1028950091,The Greedy Cave,160432128,0.99,914,3,4.5,4.5,Games
1028984371,Angry Birds Action!,1504883712,0,1863,462,4,4.5,Games
1029033692,Pastry Picnic,160301056,0,447,153,4.5,4.5,Games
1029273159,Anki OVERDRIVE,341238784,0,981,23,4.5,4.5,Entertainment
1029375276,Pixduel™,102730752,0,1602,0,4,0,Games
1029499643,Rugby Nations 16,629813248,4.99,78,0,4.5,0,Games
1029588869,Brothers: A Tale of Two Sons,1925599232,2.99,460,128,3.5,4,Games
1029932207,Papa's Cupcakeria To Go!,80509952,1.99,157,14,4,4,Games
1030395486,Plug Pocketmine for Minecraft PE,22670336,2.99,770,91,3,3,Games
1030447361,Weed Firm 2: Back To College,180713472,0,4387,698,4.5,5,Games
1030457527,Disney Build It: Frozen,143358976,3.99,48,15,3,3,Entertainment
1030487391,Selfeo,86573056,0,366,3,4,5,Social Networking
1030505688,Followers Analysis Tool For Instagram App Free,7891968,0,4253,251,4,4,Social Networking
1030522460,The Lion Guard,672662528,3.99,78,28,4,3,Entertainment
1030548464,hocus.,26484736,0.99,5778,813,4.5,5,Games
1030634472,Outfolded,71029760,0,1468,85,4.5,4.5,Games
1030710604,"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",124174336,3.99,0,0,0,0,Games
1030762703,Speedafari – Speed Up Safari on Slow Connections,14659584,1.99,28,7,5,5,Utilities
1030792602,Word²,37148672,1.99,556,202,4.5,4.5,Games
1030804846,Churchill Solitaire - World War Card Game,153385984,0,13241,212,4.5,4.5,Games
1030815031,Discovery VR,10979328,0,125,2,3,1,Entertainment
1030902626,Scribblenauts Unlimited,567910400,4.99,1350,325,4,4.5,Games
1031002863,Color Therapy Adult Coloring Book for Adults,135236608,0,84062,1450,5,4.5,Book
1031021466,Amount Plus - Unit And Currency Converter,7095296,2.99,35,17,4,4.5,Productivity
1031088612,小历 - 通知中心日历,4511744,0.99,11,0,4.5,0,Productivity
1031152574,LONEWOLF,108982272,0,1906,1152,4.5,4.5,Games
1031155880,Solar Walk ™ 2 - Space Missions & Solar System,610393088,2.99,316,35,4,4.5,Education
1031164407,おチャベリ-ビデオ通話でマッチングアプリ,66080768,0,0,0,0,0,Social Networking
1031228862,Crafty Candy - Match 3 Puzzle Game,151161856,0,7511,4,4.5,4.5,Games
1031388734,Mystery Trackers: Nightsville Horror - A Hidden Object Adventure (Full),992354304,2.99,9,9,3.5,3.5,Games
1031390478,Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure (Full),985018368,6.99,72,72,4.5,4.5,Games
1031391869,Reelgood - TV Guide for Streaming,74444800,0,125,6,4.5,4,Entertainment
1031406492,Train Driver Journey 4 - Introduction to Steam,705732608,0.99,429,429,4.5,4.5,Games
1031530508,Telepaint,95984640,2.99,47,47,4.5,4.5,Games
1031569021,Primal Legends,166575104,0,1692,49,4.5,4.5,Games
1031704553,Tetro Blocks - Beat IQ with Tetrix-style-puzzle.,47351808,0,0,0,0,0,Games
1031706898,Britney Spears: American Dream,528184320,0,2129,189,4.5,4,Games
1031728646,Frozen Free Fall: Icy Shot,186636288,0,1133,32,4.5,4.5,Games
1031781908,"Marline - Weather, Tides & Moon",8082432,0.99,55,3,4,3.5,Weather
1031791319,公牛炒股-证券开户交易软件,40359936,0.99,0,0,0,0,Finance
1031838318,君の目的はボクを殺すこと。,154515456,0,0,0,0,0,Games
1031843950,Truck Simulator PRO 2016,592898048,3.99,875,252,4,4,Games
1031857811,二炮手-同名抗战狙击手游(孙红雷主演),327962624,0,1,1,3,3,Games
1031867079,Forest Heroes Story,71539712,0,38,15,4.5,4,Games
1032040117,Legendary - Game of Heroes,175010816,0,1776,45,4.5,4.5,Games
1032240256,【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,69857280,0,12,1,4.5,5,Games
1032298135,【実況】今からカレシを葬る #衝撃の実況動画ノベルゲーム,66817024,0,0,0,0,0,Games
1032301062,BuzzTube - Video Player for YouTube,15563776,0,21012,1427,4.5,4.5,Entertainment
1032308323,EVERYTOWN,65808384,0,141,0,4,0,Games
1032381310,Kendall and Kylie,556161024,0,55011,774,4.5,4.5,Games
1032432287,HOUND Voice Search & Assistant,63474688,0,297,23,4,4.5,Productivity
1032443533,Genies & Gems,280523776,0,9768,90,4.5,4.5,Games
1032451280,The Blacklist: Conspiracy,101144576,0,496,242,4,4,Games
1032460746,"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",1233862656,2.99,68,26,4.5,4.5,Games
1032464015,まぐろ職人（通）,27328512,0,0,0,0,0,Games
1032708262,Downwell,82202624,2.99,1679,1131,5,4.5,Games
1032743715,Teeny Titans - Teen Titans Go! Figure Battles,709790720,3.99,2503,404,4.5,4.5,Games
1032845453,BB-8™ App Enabled Droid Powered by Sphero,399747072,0,4385,118,4.5,4.5,Entertainment
1032934485,City Car Driving,89788416,0,41,41,4,4,Games
1032997004,Endless Sky,35807232,0,6313,2349,4.5,4.5,Games
1033014013,Warrior Balls,32857088,0,4375,400,4.5,4.5,Games
1033049320,出会い応援チャットアプリLIKE YOU,10225664,0,0,0,0,0,Social Networking
1033049991,The Lost Treasure,129610752,2.99,155,146,5,5,Games
1033076651,TALES OF LINK,111104000,0,229,13,4,4.5,Games
1033117027,Black Hole -世の中で最も困難な物理げーむ ぱずる-,148458496,0,0,0,0,0,Games
1033229197,Ys Chronicles II,466280448,4.99,34,27,5,5,Games
1033282601,Teenage Mutant Ninja Turtles: Legends,920238080,0,10771,186,4.5,4.5,Games
1033342465,Just Press Record,2425856,4.99,334,4,4,4.5,Utilities
1033387365,倩女幽魂-周年庆资料片开启新主角剧情,1038312448,0,405,7,4.5,4.5,Games
1033521131,Adventure Company,389818368,0,1392,486,4.5,4.5,Games
1033617377,Snowboarding The Fourth Phase,474566656,0,815,484,4.5,5,Games
1033645055,Smart Watch Notice,1547264,4.99,214,3,1,1,Utilities
1033679736,Dig Deep!,30904320,1.99,36,0,3.5,0,Games
1033682827,Myths of the World: Black Rose HD - A Hidden Object Adventure (Full),949374976,6.99,84,84,4,4,Games
1033685038,Myths of the World: Black Rose - A Hidden Object Adventure (Full),796377088,2.99,20,20,4,4,Games
1033746864,风行视频+ HD - 电影电视剧体育视频播放器,65872896,0,648,11,4.5,4,Entertainment
1033781064,EatMe.io: Hungry Fish Attack!,289340416,0,256,8,3.5,2.5,Games
1033803652,VR Street Jump for Google Cardboard,107298816,0,236,19,3.5,4,Games
1033873301,Super Sharp,15110144,1.99,7776,7776,5,5,Games
1034018838,Beat the Boss 4,786240512,0,1368,766,4,4,Games
1034019709,Weed Firm: RePlanted,122604544,0,10122,1060,4.5,4.5,Games
1034091427,Goosebumps Night of Scares,345457664,0,572,353,4,4,Games
1034201612,Finger Hero: Avoid Obstacles,150419456,0,870,8,4.5,4.5,Games
1034310786,Mad City Crime,250993664,0,793,457,3,3.5,Games
1034383306,Sea Hero Quest,360306688,0,2908,270,5,5,Games
1034399175,Ominous Objects: Phantom Reflection HD - A Hidden Object Adventure (Full),1412444160,6.99,43,43,4,4,Games
1034420003,Egg!,323473408,0,33407,5946,4.5,4.5,Games
1034523226,Endless Learning Academy,770732032,0,143,4,4,4,Education
1034533362,Focus! - Can You Tell Them Apart?,37068800,0,766,459,3.5,3,Games
1034591399,BMX Streets,293198848,2.99,54,35,3.5,3.5,Games
1034630958,Tap Tap Dash,68935680,0,11748,1113,4.5,4.5,Games
1034658841,Dungelot: Shattered Lands,402743296,3.99,940,135,4.5,4,Games
1034714533,Goal Kick - free penalty shootout soccer game,14171136,0,57,5,3,3,Games
1034773723,Power Hover,182592512,3.99,458,23,4.5,4.5,Games
1034774337,"OVLA - Awesome & Creative Typography Design, Graphic Design, Photo Editing",63175680,0.99,21,12,3.5,3.5,Photo & Video
1034933180,Shimmer and Shine: Enchanted Carpet Ride Game HD,497758208,4.99,20,3,4,3.5,Education
1034934076,Shimmer and Shine:  Enchanted Carpet Ride Game,497315840,2.99,7,1,3,4,Education
1034995058,theSkimm,28734464,0,1765,0,4.5,0,News
1035107039,铁血武林-武侠回合制策略手游,272277504,0.99,0,0,0,0,Games
1035142291,SW/NG - Living Photos. Memories that Swing.,89583616,0,222,0,3,0,Photo & Video
1035161188,What's My Mutt?,53959680,0.99,178,4,4,3,Lifestyle
1035197114,A high end tuner for all instruments!@Tuner,32099328,2.99,0,0,0,0,Music
1035217840,[the Sequence],132829184,0.99,254,164,5,5,Games
1035219553,Analog London,18984960,0.99,7,7,5,5,Photo & Video
1035219562,Analog Paris,27561984,0.99,32,32,4.5,4.5,Photo & Video
1035220162,Analog Budapest,19247104,0.99,6,6,4.5,4.5,Photo & Video
1035238692,GyroSphere Trials,201877504,0,1267,11,3.5,3,Games
1035245749,新大主宰-2016卡牌手游巨作！,323506176,0,0,0,0,0,Games
1035263816,Runtastic Results: Workout & Bodyweight Training,210848768,0,1718,4,4.5,5,Health & Fitness
1035299535,Bella's Pizza Place - Italian Food Maker,210242560,0,77,8,4,5,Games
1035331258,iScanner - PDF Document Scanner App,81171456,4.99,8675,245,4.5,5,Business
1035355817,VPN Proxy Master Pro,22918144,5.99,771,34,5,5,Productivity
1035361376,Outback,73947136,0,805,191,4.5,4.5,Food & Drink
1035460404,Don't Be Squared,89306112,0,100,19,4,4,Games
1035494079,Re:Monster,190661632,0,37,0,3.5,0,Games
1035525494,パチスロ バイオハザード6,2057388032,14.99,0,0,0,0,Games
1035542049,謎解き母からのメモ,21292032,0,0,0,0,0,Book
1035582408,Supermodel Star - Rule the Runway,139894784,0,250,159,4,4,Games
1035635092,Shopkins: Top Trumps,278928384,2.99,10,10,3,3,Games
1035663068,Inversions,23249920,2.99,0,0,0,0,Education
1035689743,"BusyCal - Calendar, Reminders & To Dos",32659456,4.99,139,1,3.5,4,Productivity
1035690802,Titan Quest,1323163648,7.99,1350,388,4,4.5,Games
1035696371,CLUE Bingo,232353792,0,12123,107,4.5,4,Games
1035837482,Home - Design & Decor Shopping,50572288,0,3354,5,4.5,5,Lifestyle
1035993638,Crazy Cake Swap,207080448,0,4638,6,5,5,Games
1036062958,まぐろ投げ！,23475200,0,0,0,0,0,Games
1036066107,Camcorder - Record VHS Home Videos,15195136,0,830,540,4.5,4.5,Photo & Video
1036088441,Basket Fall - Basketball Dunking Sim,103661568,0,2251,201,4.5,4.5,Games
1036094312,大圣捉妖记,120456192,0,0,0,0,0,Games
1036129117,大头儿子天天乐跑-和孩子一起玩的游戏！,111789056,0,0,0,0,0,Games
1036141497,Ringtones for iPhone with Ringtone Maker,38459392,0,4013,163,4.5,4.5,Music
1036157827,Civil War: Wilson's Creek,251606016,1.99,6,6,3,3,Games
1036205036,"Road watcher: dash camera, car video recorder.",6329344,0.99,10,9,3,3,Navigation
1036435323,go90 – Stream TV & Live Sports,48359424,0,3355,8,4,4,Entertainment
1036437162,Music Memos,146113536,0,909,106,4,3.5,Music
1036517151,Little Fox Animal Doctor - be a vet,302585856,1.99,66,4,2.5,3.5,Book
1036661603,Rolling Sky,138529792,0,30670,279,4.5,4.5,Games
1036723978,Voice Translator with Offline Dictionary Pro,103895040,13.99,499,126,4.5,4.5,Reference
1036859032,Bakery Blitz: Cooking Game,121535488,0,2605,27,4,2.5,Games
1037103749,Disney Junior Magic Phone with Sofia the First and Mickey Mouse,629897216,2.99,67,15,4,3.5,Education
1037160778,Team Drift Cats,262576128,0.99,12,4,4.5,4.5,Games
1037285199,"Themify - Full HD Themes for iPhone with Live Wallpapers, Backgrounds and Keyboards.",84629504,3.99,1024,390,4.5,4.5,Utilities
1037414606,Talking Tom Jetski,106321920,0,2853,220,4,4,Games
1037420924,Talking Tom Bubble Shooter,191398912,0,2659,64,4.5,4.5,Games
1037601932,Should Shoot,33418240,2.99,1,1,5,5,Games
1037712285,Personal Progress Binder,60442624,4.99,66,8,4.5,4,Productivity
1037781582,iFaces - Custom Themes and Faces for Apple Watch,27377664,1.99,376,281,2.5,3,Lifestyle
1037799797,渡劫-多武器战斗,692929536,0.99,0,0,0,0,Games
1037820836,Build Your Palace,169842688,0.99,228,19,4,4.5,Games
1037823594,Ice Cream Truck Girl - Frozen Sweets Maker,227164160,0,169,169,4,4,Games
1037830332,Ringtones for iPhone Unlimited.,48986112,2.99,313,119,4,4,Music
1037866921,Minds On Physics the App - Part 1,64569344,0.99,16,4,1.5,1,Education
1038007349,Giant Turnip Game: A Voyage Of Vegetable Extraction!,83069952,0,89,73,5,5,Games
1038313415,Billiards9,296638464,0,0,0,0,0,Games
1038376578,Carmen Sandiego Returns-A Global Spy Game for Kids,200816640,3.99,273,18,3,3,Education
1038379658,Green Game TimeSwapper,263876608,2.99,0,0,0,0,Games
1038384580,果罐Pro-通知中心快捷安全启动插件,50857984,2.99,0,0,0,0,Utilities
1038653883,Yellow - Make new friends,84699136,0,3809,216,4.5,4.5,Lifestyle
1038796140,Shopkins World!,660983808,0,3047,42,4,4.5,Games
1038849525,POTO - Photo Collage Maker,53268480,0,1149,197,4.5,4.5,Photo & Video
1038866266,Sky Chasers,96497664,0,1074,76,4.5,4.5,Games
1039011796,Labyrinths of the World: Forbidden Muse HD - A Mystery Hidden Object Game (Full),2328133632,6.99,54,54,4,4,Games
1039129211,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget HD - A Hidden Object Mystery (Full),848699392,6.99,109,109,3.5,3.5,Games
1039133072,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget - A Hidden Object Mystery (Full),848715776,2.99,15,15,3,3,Games
1039141908,LEGO® Ninjago™: Shadow of Ronin™,1277468672,4.99,342,213,4.5,4,Games
1039171609,セブン‐イレブンアプリ,14241792,0,0,0,0,0,Lifestyle
1039260250,"lollicam - photo, video, and selfie camera",114951168,0,51,0,3.5,0,Photo & Video
1039264027,Motor Trend OnDemand,67274752,0,247,1,2.5,3,Entertainment
1039514679,Bullet'nTunes,209350656,1.99,1,1,4,4,Games
1039596715,FastEver 2 - Quick memo app for Evernote,47126528,3.99,24,4,4.5,5,Productivity
1039637425,Extreme Forklifting 2,103745536,0,99,81,4,4,Games
1039728737,Street Fighter Puzzle Spirits,150564864,0,100,100,2.5,2.5,Games
1039848719,Galaxy on Fire 3 - Manticore,1496265728,0,7609,293,4,4.5,Games
1039883456,爆速！マルチ募集掲示板 for モンスト,62963712,0,0,0,0,0,Entertainment
1039910808,Patchmania KIDS - A Puzzle About Bunny Revenge!,102250496,3.99,3,3,4.5,4.5,Games
1039945866,Electoral 2016 - Create Presidential Election Maps,18359296,1.99,22,0,4,0,News
1039971485,Sesame Street Alphabet Kitchen,321781760,2.99,35,1,4.5,5,Education
1039971965,Amateur Surgeon 4,118773760,0,2743,149,4.5,4.5,Games
1040048258,艶が～るプレミアム 女性向け恋愛ゲーム！乙女げーむ,21210112,0,0,0,0,0,Games
1040083067,Last Empire – War Z: Zombie Strategy Game,149037056,0,3323,0,4,0,Games
1040093707,Scanner App - PDF Document Scan,96234496,0,11696,2109,4.5,4.5,Business
1040105227,全国一斉性格テストDX,18067456,0,0,0,0,0,Entertainment
1040120819,One Button Travel,130982912,2.99,111,6,3.5,4,Games
1040172229,my KONAMI Slots - Vegas Casino Slot Machine Games,218488832,0,13345,556,4.5,4.5,Games
1040224715,Smart Virtual Boyfriend,6730752,0,46,6,2,2.5,Lifestyle
1040227414,Exploding Kittens® - The Official Game,214897664,1.99,3980,120,4,4.5,Games
1040366566,盗墓之王-寻龙秘事,208276480,0,0,0,0,0,Games
1040407117,My Rockstar Girls - Party Rock Band,136144896,0,63,2,3.5,5,Games
1040417757,Bibi & Tina: Pferdeabenteuer,622986240,2.99,0,0,0,0,Games
1040444258,Fairy Land Rescue - Save the Magic Village,122825728,0,94,4,4,5,Games
1040451375,Musicloud Pro - MP3 and FLAC Music Player for Cloud Platforms.,22317056,2.99,885,312,4.5,4.5,Music
1040451985,Musicloud - MP3 and FLAC Music Player for Cloud Platforms.,49267712,0,2211,803,4,4.5,Music
1040523600,Zasa : An AI Story,31244288,0.99,5,1,4.5,4,Games
1040608649,Mahjong Classic Board Game,68122624,0,10275,240,4.5,4.5,Games
1040671838,Star Skater,270223360,0,1189,180,4,4.5,Games
1040713617,愛しのショコラティエ いけめん恋愛ゲーム・乙女げーむ女性向け人気,170562560,0,0,0,0,0,Games
1040803415,Thomas & Friends: Race On!,539088896,0,89,2,3,5,Games
1040809311,Assault on Arnhem,188083200,4.99,12,2,2.5,3,Games
1040811649,闪瘦-健康减肥瘦身,52037632,0,0,0,0,0,Health & Fitness
1040871937,Dulp,42303488,0,1660,38,4.5,4,Games
1040930654,A Good Snowman Is Hard To Build,94819328,4.99,270,51,4.5,4.5,Games
1040968715,The Monsters by Tinybop,267152384,2.99,46,6,4.5,4.5,Education
1041260001,FINAL FANTASY Ⅸ,3860406272,20.99,1502,63,4.5,4,Games
1041317729,Delicious - Emily's Tea Garden,110645248,9.99,95,25,2,2.5,Games
1041370707,格斗学院-社团争霸圣装崛起，热血高校一触即发,537575424,0,62,6,4.5,5,Games
1041406978,DOFUS Touch,3366912,0,104,3,4,4,Games
1041465860,Model 15,205972480,29.99,298,35,5,5,Music
1041512978,Weather Gods,252779520,2.99,187,4,4.5,5,Weather
1041517543,Fitbod Workout Log: Strength Lifting Bodybuilding,71352320,0,4668,4256,5,5,Health & Fitness
1041528293,"Bloxels: Build, Play & Share Your Own Video Games",255226880,0,382,18,3.5,4,Education
1041596399,Boomerang from Instagram,15664128,0,2373,525,3.5,3.5,Photo & Video
1041631196,Football Clicker,172334080,0,12326,1412,4.5,5,Games
1041731729,Magnets!,27394048,0,11,11,3.5,3.5,Games
1041808803,Beat Stomper,136069120,1.99,646,48,5,4.5,Games
1041873285,Super Phantom Cat - Be a jumping bro.,120711168,0,1206,23,4.5,5,Games
1041898963,Fairytale Fiasco - Sleeping Spell Rescue,145756160,0,201,27,4,4.5,Games
1041903908,400ステージに挑戦！ばあジャンプ,55187456,0,0,0,0,0,Games
1041951266,Titan Brawl,248264704,0,611,1,4.5,5,Games
1041987123,The Westport Independent,71266304,4.99,160,160,3.5,3.5,Games
1042173956,Emoji Bae - Custom Emojis,12980224,1.99,40,0,2.5,0,Utilities
1042195779,斗斗大冒险之我爱斗斗堂-官方正版4v4竞技抛物线手游,239757312,0,0,0,0,0,Games
1042273323,Splash Cars,182239232,0,2094,24,4.5,5,Games
1042298797,The Very Hungry Caterpillar™ – Shapes & Colors,95689728,2.99,7,1,5,5,Education
1042299727,Batman Unlimited: Gotham City’s Most Wanted,444225536,3.99,15,0,3.5,0,Book
1042300762,The Very Hungry Caterpillar - Creative Play,99653632,2.99,14,3,4,3.5,Education
1042322028,twofold inc.,38733824,3.99,1075,661,4.5,4.5,Games
1042326602,Neon Drive - '80s style arcade game,194145280,3.99,1046,289,4.5,5,Games
1042345185,Candy Party: Coin Carnival Dozer,250047488,0,1017,912,4.5,4.5,Games
1042419574,Fear For Sale: Phantom Tide HD - A Scary Hidden Object Mystery (Full),1833861120,6.99,83,83,4,4,Games
1042433429,Stage Rush: Imagine Dragons,270425088,0,69,69,4.5,4.5,Games
1042770650,ROCKY™,345278464,0,989,132,4,4.5,Games
1042978679,Tiny Bone,113205248,0,0,0,0,0,Games
1042987645,Face Swap Live,89829376,1.99,1995,271,4,4.5,Photo & Video
1043003599,caRRage,369336320,0,671,8,4.5,5,Games
1043269825,Swap Ball - Endless Arcade Bouncer,99272704,0,113,113,4,4,Games
1043318628,BattleHand,199417856,0,4623,35,4.5,4.5,Games
1043337296,Hey! VINA - Where Women Meet New Friends,103951360,0,719,83,3,4.5,Social Networking
1043390344,币优铺,24213504,0,0,0,0,0,Finance
1043450394,BrainTraining!!GASHAAAAAAN!!,132264960,0,0,0,0,0,Games
1043579926,Toca Life: School,331207680,2.99,1744,1096,4.5,4.5,Education
1043589663,Rayman Adventures,437230592,0,11100,15,4,4.5,Games
1043607606,Parallels,96845824,0,19,12,4,4,Games
1043640363,"Warhammer 40,000: Freeblade",1425611776,0,16879,25,4.5,4,Games
1043689670,Tap Cats: Idle Warfare,254233600,0,313,1,4.5,5,Games
1043714288,The End of the World by Sean Wenham,105894912,0.99,15,15,4.5,4.5,Games
1043733402,Beyond: Light Advent Collector's Edition (Full),1356186624,6.99,81,81,4,4,Games
1043824696,The Cooking Game- With Cute iMessage Food Stickers,98185216,0,340,30,4.5,4.5,Games
1044142557,Fits - Block Puzzle King,70547456,0,78,59,4.5,4.5,Games
1044225211,Critter Academy,539506688,0,43,4,3.5,5,Games
1044283059,拼多多 - 1亿人都在拼的购物App,38347776,0,5,0,2.5,0,Shopping
1044286515,Micro Machines,257494016,0,729,58,4.5,4,Games
1044318857,Agent Gumball - Roguelike Spy Game,560714752,2.99,22,14,4,3.5,Games
1044341430,Maze: Subject 360 HD - A Mystery Hidden Object Game (Full),1149562880,6.99,123,123,4.5,4.5,Games
1044374093,Halfpipe Hero - Retro Arcade Skateboarding,60072960,0,532,64,4.5,4.5,Games
1044534100,Colored Dots -  by Ukids,231426048,0.99,0,0,0,0,Education
1044534198,Knots - The Ultimate Brain Challenge,182890496,0,105,0,3.5,0,Games
1044535426,Mobike - Dockless Bike Share,93101056,0,494,11,4.5,4.5,Travel
1044550538,You hate me? わたしのこと きらい？,53769216,0,1,1,5,5,Games
1044671796,Le Havre: The Inland Port,179616768,4.99,21,0,4,0,Games
1044677336,Cut the Rope: Magic,193079296,0.99,3229,1109,4.5,4.5,Games
1044733380,Nevertales: Legends - A Hidden Object Adventure (Full),774814720,6.99,75,52,4.5,4.5,Games
1044764933,Dark Realm: Princess of Ice HD - A Mystery Hidden Object Game (Full),1069375488,6.99,76,76,4,4,Games
1044818466,Hunting USA,331105280,1.99,72,70,3.5,3.5,Games
1044837432,The Secret Order: Beyond Time HD - A Hidden Object Adventure (Full),608198656,6.99,84,84,4.5,4.5,Games
1044848003,Surfingers,291862528,0,1416,16,4.5,3.5,Games
1044867788,Day One Journal,182986752,4.99,6380,71,4.5,4.5,Lifestyle
1044871992,Watch OWN,66934784,0,3895,13,4.5,4.5,Entertainment
1044923803,下ヨシ子の「２０１６年　あなたの流生命」,7760896,0,0,0,0,0,Lifestyle
1044950341,Streaks Workout,41596928,2.99,56,2,3,5,Health & Fitness
1044953131,Smash Fu - Endless Arcade Smasher,72565760,0,1086,112,4.5,4,Games
1045102110,Into the Dim,55447552,0,1521,129,4.5,4,Games
1045164931,Five Card Quest - Tactical RPG Battles,196746240,2.99,129,40,4,4,Games
1045165396,Vlogger Go Viral - Clicker Game & Vlog Simulator,100562944,0,21977,563,5,5,Games
1045232937,Flipominos,30718976,2.99,17,4,4.5,4.5,Games
1045268097,Inquire by Tamper,55059456,0.99,40,4,4.5,5,Travel
1045352003,RadiTube - great radio player for am/fm radios,30137344,0,0,0,0,0,Entertainment
1045436888,Microgolf Masters,206807040,0,1753,16,4,4,Games
1045504326,NO THING - Surreal Arcade Trip,128228352,1.99,35,35,4.5,4.5,Games
1045516045,Flip Diving,189799424,0,17012,3154,4.5,4.5,Games
