Gas production,Gas consumption,Gas imports,Gas exports,Gas reserves,Coal production,Coal consumption,Coal imports,Coal exports,Coal reserves,Oil production,Oil consumption,Oil imports,Oil exports,Oil reserves,Coal consumption that is imported,Gas consumption that is imported,Oil consumption that is imported,Coal production that is exported,Gas production that is exported,Oil production that is exported,Gas production per capita,Gas consumption per capita,Gas imports per capita,Gas exports per capita,Gas reserves per capita,Coal production per capita,Coal consumption per capita,Coal imports per capita,Coal exports per capita,Coal reserves per capita,Oil production per capita,Oil consumption per capita,Oil imports per capita,Oil exports per capita,Oil reserves per capita,Population,Gas net imports,Coal net imports,Oil net imports,Gas net imports per capita,Coal net imports per capita,Oil net imports per capita,Entity,Year
69980000000,40260000000,29130000000,58750000000,955600000000,0,14640000,54360000,39130000,497000,1711000,54130000,55670000,720000,23800000,,,,,,,4143,2383,1724,3478,56570,0,0.8668,3.218,2.316,0.02942,0.1013,3.204,3.296,0.04262,1.409,16890000,-29630000000,15230000,54950000,-1754,0.9017,3.253,Netherlands,2014
54020000000,39890000000,37890000000,50970000000,897800000000,0,18020000,56330000,36400000,497000,1586000,53390000,61250000,342400,23000000,,,,,,,3189,2355,2237,3009,53000,0,1.064,3.326,2.149,0.02934,0.09361,3.152,3.616,0.02021,1.358,16940000,-13070000000,19930000,60910000,-771.9,1.177,3.596,Netherlands,2015
52110000000,41580000000,43110000000,55280000000,761000000000,0,16510000,52130000,36050000,497000,1050000,54310000,63510000,382300,22400000,,,,,,,3069,2449,2538,3255,44810,0,0.9724,3.07,2.123,0.02927,0.06185,3.198,3.74,0.02251,1.319,16980000,-12170000000,16070000,63130000,-716.9,0.9466,3.718,Netherlands,2016
45330000000,43390000000,51000000000,51260000000,786700000000,0,14730000,46900000,33730000,497000,809500,54760000,61970000,515900,18000000,,,,,,,2663,2549,2996,3011,46220,0,0.8655,2.756,1.982,0.0292,0.04756,3.217,3.641,0.03031,1.058,17020000,-252100000,13170000,61450000,-14.81,0.774,3.61,Netherlands,2017
37890000000,42430000000,57640000000,49630000000,801500000000,0,13130000,44300000,29640000,497000,785300,53940000,63670000,508900,12900000,,,,,,,2221,2487,3379,2909,46980,0,0.7697,2.597,1.738,0.02913,0.04603,3.162,3.732,0.02983,0.7561,17060000,8015000000,14660000,63170000,469.8,0.8594,3.703,Netherlands,2018
32860000000,44760000000,55770000000,42830000000,694800000000,0,10190000,37660000,28050000,497000,1054000,53150000,67160000,443300,11800000,,,,,,,1922,2618,3262,2505,40640,0,0.596,2.203,1.641,0.02907,0.06167,3.109,3.928,0.02593,0.6902,17100000,12940000000,9608000,66710000,756.9,0.562,3.902,Netherlands,2019
,,,,196000000000,0,6529000,21290000,19570000,,1900000,49840000,57720000,444200,18200000,,,,,,,,,,,11440,0,0.381,1.243,1.142,,0.1109,2.909,3.369,0.02593,1.062,17130000,,1721000,57280000,,0.1004,3.343,Netherlands,2020
,,,,132600000000,,,,,,,,,,21900000,,,,,,,,,,,7723,,,,,,,,,,1.275,17170000,,,,,,,Netherlands,2021
0,0,,,0,0,0,0,0,,0,6330000,36210000,1137000,0,,,,,,,0,0,,,0,0,0,0,0,,0,23.48,134.3,4.219,0,269500,,0,35070000,,0,130.1,Netherlands Antilles,1980
0,0,,,0,0,0,0,0,,0,5807000,29850000,568000,0,,,,,,,,,,,,,,,,,,,,,,,,0,29280000,,,,Netherlands Antilles,1981
0,0,,,0,0,0,0,0,,0,5517000,28450000,681600,0,,,,,,,,,,,,,,,,,,,,,,,,0,27770000,,,,Netherlands Antilles,1982
0,0,,,0,0,0,0,0,,0,5168000,27870000,741800,0,,,,,,,,,,,,,,,,,,,,,,,,0,27130000,,,,Netherlands Antilles,1983
0,0,,,0,0,0,0,0,,0,4936000,23230000,227200,0,,,,,,,,,,,,,,,,,,,,,,,,0,23000000,,,,Netherlands Antilles,1984
0,0,,,0,0,0,0,0,,0,4123000,9814000,113600,0,,,,,,,,,,,,,,,,,,,,,,,,0,9700000,,,,Netherlands Antilles,1985
0,0,,,0,0,0,0,0,,0,4030000,9465000,113600,0,,,,,,,,,,,,,,,,,,,,,,,,0,9352000,,,,Netherlands Antilles,1986
0,0,,,0,0,0,0,0,,0,4007000,11580000,627000,0,,,,,,,,,,,,,,,,,,,,,,,,0,10950000,,,,Netherlands Antilles,1987
0,0,,,0,0,0,0,0,,0,3775000,12150000,681600,0,,,,,,,,,,,,,,,,,,,,,,,,0,11460000,,,,Netherlands Antilles,1988
0,0,,,0,0,0,0,0,,0,3978000,11530000,568000,0,,,,,,,,,,,,,,,,,,,,,,,,0,10960000,,,,Netherlands Antilles,1989
0,0,0,0,0,0,0,0,0,,0,3891000,13000000,795200,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,13.15,43.95,2.688,0,295900,0,0,12210000,0,0,41.26,Netherlands Antilles,1990
0,0,0,0,0,0,0,0,0,,0,3705000,12510000,795200,0,,,,,,,,,,,,,,,,,,,,,,,0,0,11720000,,,,Netherlands Antilles,1991
0,0,0,0,0,0,0,0,0,,0,3653000,15100000,624800,0,,,,,,,,,,,,,,,,,,,,,,,0,0,14470000,,,,Netherlands Antilles,1992
0,0,0,0,0,0,0,0,0,,0,3653000,15780000,1062000,0,,,,,,,,,,,,,,,,,,,,,,,0,0,14720000,,,,Netherlands Antilles,1993
0,0,0,0,0,0,0,0,0,,0,3792000,15810000,1130000,0,,,,,,,,,,,,,,,,,,,,,,,0,0,14680000,,,,Netherlands Antilles,1994
0,0,0,0,0,0,0,0,0,,0,4036000,15880000,1147000,0,,,,,,,,,,,,,,,,,,,,,,,0,0,14730000,,,,Netherlands Antilles,1995
0,0,0,0,0,0,0,0,0,,0,3978000,15940000,1159000,0,,,,,,,,,,,,,,,,,,,,,,,0,0,14780000,,,,Netherlands Antilles,1996
0,0,0,0,0,0,0,0,0,,0,4239000,13680000,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,13680000,,,,Netherlands Antilles,1997
0,0,0,0,0,0,0,0,0,,0,4291000,14450000,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,14450000,,,,Netherlands Antilles,1998
0,0,0,0,0,0,0,0,0,,0,4198000,12670000,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,12670000,,,,Netherlands Antilles,1999
0,0,0,0,0,0,0,0,0,,0,4936000,12880000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,17.6,45.95,0,0,280400,0,0,12880000,0,0,45.95,Netherlands Antilles,2000
0,0,0,0,0,0,0,0,0,,0,5085000,14060000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,17.94,49.6,0,0,283500,0,0,14060000,0,0,49.6,Netherlands Antilles,2001
0,0,0,0,0,0,0,0,0,,0,4927000,11380000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,17.19,39.72,0,0,286600,0,0,11380000,0,0,39.72,Netherlands Antilles,2002
0,0,0,0,0,0,0,0,0,,0,4891000,10770000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,16.88,37.17,0,0,289700,0,0,10770000,0,0,37.17,Netherlands Antilles,2003
0,0,0,0,0,0,0,0,0,,0,5071000,11820000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,17.32,40.37,0,0,292900,0,0,11820000,0,0,40.37,Netherlands Antilles,2004
0,0,0,0,0,0,0,0,0,,0,5273000,13490000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,17.82,45.58,0,0,296000,0,0,13490000,0,0,45.58,Netherlands Antilles,2005
0,0,0,0,0,0,0,0,0,,0,5317000,12710000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,17.78,42.51,0,0,299100,0,0,12710000,0,0,42.51,Netherlands Antilles,2006
0,0,0,0,0,0,0,0,0,,0,5628000,12780000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,18.63,42.31,0,0,302200,0,0,12780000,0,0,42.31,Netherlands Antilles,2007
0,0,0,0,0,0,0,0,0,0,0,5600000,12040000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,18.34,39.44,0,0,305300,0,0,12040000,0,0,39.44,Netherlands Antilles,2008
0,0,0,0,0,0,0,0,0,0,0,5378000,11040000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,17.44,35.79,0,0,308400,0,0,11040000,0,0,35.79,Netherlands Antilles,2009
0,0,0,0,0,0,0,0,0,0,0,4615000,5190000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,14.81,16.66,0,0,311500,0,0,5190000,0,0,16.66,Netherlands Antilles,2010
0,0,0,0,0,0,0,0,0,0,0,5219000,9879000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,16.68,31.57,0,0,312900,0,0,9879000,0,0,31.57,Netherlands Antilles,2011
0,0,0,0,0,0,0,0,0,0,0,4840000,9939000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,15.4,31.62,0,0,314300,0,0,9939000,0,0,31.62,Netherlands Antilles,2012
0,0,0,0,0,0,0,0,0,0,0,4859000,10240000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,15.39,32.43,0,0,315700,0,0,10240000,0,0,32.43,Netherlands Antilles,2013
0,0,0,0,0,0,0,0,0,0,0,4908000,11390000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,15.48,35.9,0,0,317100,0,0,11390000,0,0,35.9,Netherlands Antilles,2014
0,0,0,0,0,0,0,0,0,0,0,5035000,10720000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,15.81,33.66,0,0,318500,0,0,10720000,0,0,33.66,Netherlands Antilles,2015
0,0,0,0,0,0,0,0,0,0,0,5070000,9981000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,15.85,31.2,0,0,319900,0,0,9981000,0,0,31.2,Netherlands Antilles,2016
0,0,0,0,0,0,0,0,0,0,0,5119000,8421000,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,15.93,26.21,0,0,321300,0,0,8421000,0,0,26.21,Netherlands Antilles,2017
0,0,0,0,0,0,0,0,0,0,0,5151000,3946000,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,3946000,,,,Netherlands Antilles,2018
0,0,0,0,0,0,0,0,0,0,0,5182000,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,Netherlands Antilles,2019
0,0,0,0,0,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,Netherlands Antilles,2020
,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands Antilles,2021
0,0,,,0,0,120000,120000,0,,0,580700,0,0,0,,,,,,,0,0,,,0,0,0.8426,0.8426,0,,0,4.077,0,0,0,142400,,120000,0,,0.8426,0,New Caledonia,1980
0,0,,,0,0,82000,82000,0,,0,580700,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,82000,0,,,,New Caledonia,1981
0,0,,,0,0,65000,65000,0,,0,406500,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,65000,0,,,,New Caledonia,1982
0,0,,,0,0,97000,97000,0,,0,348400,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,97000,0,,,,New Caledonia,1983
0,0,,,0,0,103000,103000,0,,0,406500,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,103000,0,,,,New Caledonia,1984
0,0,,,0,0,177000,177000,0,,0,365800,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,177000,0,,,,New Caledonia,1985
0,0,,,0,0,175000,175000,0,,0,395100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,175000,0,,,,New Caledonia,1986
0,0,,,0,0,155000,155000,0,,0,424200,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,155000,0,,,,New Caledonia,1987
0,0,,,0,0,170000,170000,0,,0,389400,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,170000,0,,,,New Caledonia,1988
0,0,,,0,0,207000,207000,0,,0,424200,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,207000,0,,,,New Caledonia,1989
0,0,0,0,0,0,164000,164000,0,,0,447800,0,0,0,,,,,,,0,0,0,0,0,0,0.9665,0.9665,0,,0,2.639,0,0,0,169700,0,164000,0,0,0.9665,0,New Caledonia,1990
0,0,0,0,0,0,176000,176000,0,,0,474200,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,176000,0,,,,New Caledonia,1991
0,0,0,0,0,0,170000,121000,0,,0,499100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,121000,0,,,,New Caledonia,1992
0,0,0,0,0,0,158000,158000,0,,0,499100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,158000,0,,,,New Caledonia,1993
0,0,0,0,0,0,201000,201000,0,,0,481700,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,201000,0,,,,New Caledonia,1994
0,0,0,0,0,0,186000,186000,0,,0,481700,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,186000,0,,,,New Caledonia,1995
0,0,0,0,0,0,168000,252000,0,,0,504900,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,252000,0,,,,New Caledonia,1996
0,0,0,0,0,0,113000,113000,0,,0,504900,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,113000,0,,,,New Caledonia,1997
0,0,0,0,0,0,120000,120000,0,,0,504900,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,120000,0,,,,New Caledonia,1998
0,0,0,0,0,0,111000,111000,0,,0,504900,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,111000,0,,,,New Caledonia,1999
0,0,0,0,0,0,254000,254000,0,,0,617700,0,0,0,,,,,,,0,0,0,0,0,0,1.198,1.198,0,,0,2.914,0,0,0,212000,0,254000,0,0,1.198,0,New Caledonia,2000
0,0,0,0,0,0,259000,259000,0,,0,596400,0,0,0,,,,,,,0,0,0,0,0,0,1.2,1.2,0,,0,2.763,0,0,0,215900,0,259000,0,0,1.2,0,New Caledonia,2001
0,0,0,0,0,0,276000,276000,0,,0,665400,0,0,0,,,,,,,0,0,0,0,0,0,1.256,1.256,0,,0,3.028,0,0,0,219700,0,276000,0,0,1.256,0,New Caledonia,2002
0,0,0,0,0,0,288100,313000,0,,0,732500,0,0,0,,,,,,,0,0,0,0,0,0,1.288,1.4,0,,0,3.276,0,0,0,223600,0,313000,0,0,1.4,0,New Caledonia,2003
0,0,0,0,0,0,280600,281000,0,,0,705900,0,0,0,,,,,,,0,0,0,0,0,0,1.233,1.235,0,,0,3.103,0,0,0,227500,0,281000,0,0,1.235,0,New Caledonia,2004
0,0,0,0,0,0,260000,260000,0,,0,807000,0,0,0,,,,,,,0,0,0,0,0,0,1.124,1.124,0,,0,3.487,0,0,0,231400,0,260000,0,0,1.124,0,New Caledonia,2005
0,0,0,0,0,0,283000,283000,0,,0,786700,0,0,0,,,,,,,0,0,0,0,0,0,1.203,1.203,0,,0,3.343,0,0,0,235300,0,283000,0,0,1.203,0,New Caledonia,2006
0,0,0,0,0,0,244000,244000,0,,0,862900,0,0,0,,,,,,,0,0,0,0,0,0,1.02,1.02,0,,0,3.607,0,0,0,239200,0,244000,0,0,1.02,0,New Caledonia,2007
0,0,0,0,0,0,243300,337800,0,2000,0,855500,0,0,0,,,,,,,0,0,0,0,0,0,1.001,1.39,0,0.008228,0,3.519,0,0,0,243100,0,337800,0,0,1.39,0,New Caledonia,2008
0,0,0,0,0,0,260900,221100,0,2000,0,866900,0,0,0,,,,,,,0,0,0,0,0,0,1.056,0.8952,0,0.008098,0,3.51,0,0,0,247000,0,221100,0,0,0.8952,0,New Caledonia,2009
0,0,0,0,0,0,554300,570700,0,2000,0,888400,0,0,0,,,,,,,0,0,0,0,0,0,2.21,2.275,0,0.007972,0,3.541,0,0,0,250900,0,570700,0,0,2.275,0,New Caledonia,2010
0,0,0,0,0,0,556000,566000,0,2000,0,844900,0,0,0,,,,,,,0,0,0,0,0,0,2.182,2.221,0,0.007849,0,3.316,0,0,0,254800,0,566000,0,0,2.221,0,New Caledonia,2011
0,0,0,0,0,0,557700,573800,0,2000,0,919700,0,0,0,,,,,,,0,0,0,0,0,0,2.155,2.217,0,0.007729,0,3.554,0,0,0,258800,0,573800,0,0,2.217,0,New Caledonia,2012
0,0,0,0,0,0,550400,550400,0,2000,0,1019000,0,0,0,,,,,,,0,0,0,0,0,0,2.095,2.095,0,0.007613,0,3.877,0,0,0,262700,0,550400,0,0,2.095,0,New Caledonia,2013
0,0,0,0,0,0,698500,698500,0,2000,0,1190000,0,0,0,,,,,,,0,0,0,0,0,0,2.619,2.619,0,0.0075,0,4.461,0,0,0,266700,0,698500,0,0,2.619,0,New Caledonia,2014
0,0,0,0,0,0,873700,873700,0,2000,0,1102000,0,0,0,,,,,,,0,0,0,0,0,0,3.229,3.229,0,0.007391,0,4.073,0,0,0,270600,0,873700,0,0,3.229,0,New Caledonia,2015
0,0,0,0,0,0,1078000,1078000,0,2000,0,1114000,0,0,0,,,,,,,0,0,0,0,0,0,3.926,3.926,0,0.007285,0,4.059,0,0,0,274600,0,1078000,0,0,3.926,0,New Caledonia,2016
0,0,0,0,0,0,1047000,1047000,0,2000,0,1041000,0,0,0,,,,,,,0,0,0,0,0,0,3.76,3.76,0,0.007181,0,3.737,0,0,0,278500,0,1047000,0,0,3.76,0,New Caledonia,2017
0,0,0,0,0,0,1256000,1256000,0,2000,0,1118000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1256000,0,,,,New Caledonia,2018
0,0,0,0,0,0,1195000,1195000,0,2000,0,1122000,,,0,,,,,,,,,,,,,,,,,,,,,,,0,1195000,,,,,New Caledonia,2019
0,0,0,0,0,0,1151000,1151000,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,1151000,,,,,New Caledonia,2020
,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Caledonia,2021
1133000000,1104000000,,,169900000000,2163000,1838000,0,70000,,406500,5306000,2326000,0,17490000,,,,,,,360,351,,,54000,0.6873,0.5841,0,0.02225,,0.1292,1.686,0.7392,0,5.558,3147000,,-70000,2326000,,-0.02225,0.7392,New Zealand,1980
1331000000,1331000000,,,172800000000,2197000,1590000,0,232000,,580700,4936000,2180000,0,27510000,,,,,,,420.6,420.6,,,54590,0.6942,0.5025,0,0.07331,,0.1835,1.56,0.6888,0,8.691,3165000,,-232000,2180000,,-0.07331,0.6888,New Zealand,1981
2294000000,2266000000,,,170500000000,2244000,1655000,0,204000,,871000,4762000,1746000,0,27160000,,,,,,,719.4,710.5,,,53470,0.7039,0.5191,0,0.06398,,0.2732,1.493,0.5476,0,8.517,3189000,,-204000,1746000,,-0.06398,0.5476,New Zealand,1982
2436000000,2379000000,,,157000000000,2474000,1808000,0,222000,,871000,4762000,1763000,0,26870000,,,,,,,757.4,739.8,,,48830,0.7692,0.5624,0,0.06904,,0.2709,1.481,0.5484,0,8.356,3216000,,-222000,1763000,,-0.06904,0.5484,New Zealand,1983
3002000000,2974000000,,,156700000000,2527000,1579000,0,371000,,987200,4915000,1821000,0,27030000,,,,,,,925.7,916.9,,,48320,0.7791,0.4868,0,0.1144,,0.3044,1.516,0.5614,0,8.335,3243000,,-371000,1821000,,-0.1144,0.5614,New Zealand,1984
3767000000,3795000000,,,154000000000,2390000,1474000,0,395000,,1103000,4756000,1026000,355300,24640000,,,,,,,1152,1161,,,47120,0.7313,0.4511,0,0.1209,,0.3376,1.455,0.3139,0.1087,7.541,3268000,,-395000,670700,,-0.1209,0.2052,New Zealand,1985
4503000000,4446000000,,,156200000000,2518000,1425000,0,282000,,1684000,4842000,1245000,214600,27980000,,,,,,,1369,1351,,,47470,0.7653,0.4332,0,0.08571,,0.5118,1.472,0.3785,0.06521,8.505,3290000,,-282000,1031000,,-0.08571,0.3132,New Zealand,1986
4305000000,4276000000,,,161100000000,2221000,1509000,0,300000,,1626000,5237000,2685000,117200,26550000,,,,,,,1300,1292,,,48670,0.6709,0.4557,0,0.09062,,0.4911,1.582,0.811,0.03541,8.02,3311000,,-300000,2568000,,-0.09062,0.7756,New Zealand,1987
4701000000,4673000000,,,147300000000,2438000,1694000,0,365000,,1916000,5484000,2887000,369500,25440000,,,,,,,1411,1402,,,44190,0.7316,0.5084,0,0.1095,,0.575,1.646,0.8663,0.1109,7.633,3333000,,-365000,2518000,,-0.1095,0.7554,New Zealand,1988
4814000000,4758000000,,,145800000000,2713000,1939000,629.4,485700,,2207000,5755000,3542000,510000,29040000,,,,,,,1432,1416,,,43390,0.8072,0.5768,0.0001873,0.1445,,0.6566,1.712,1.054,0.1518,8.641,3361000,,-485100,3032000,,-0.1443,0.9022,New Zealand,1989
4786000000,4786000000,0,0,145000000000,2579000,2183000,608.1,335700,,2323000,6196000,3696000,1032000,23210000,,,,,,,1408,1408,0,0,42670,0.7588,0.6424,0.0001789,0.09879,,0.6835,1.823,1.088,0.3036,6.831,3398000,0,-335100,2664000,0,-0.09862,0.7839,New Zealand,1990
5268000000,5154000000,0,0,116300000000,2689000,2144000,593.6,609400,,2381000,6042000,3701000,1155000,33230000,,,,,,,1529,1496,0,0,33740,0.7803,0.6223,0.0001722,0.1768,,0.6909,1.753,1.074,0.3351,9.643,3446000,0,-608800,2546000,0,-0.1767,0.7387,New Zealand,1991
5572000000,5523000000,0,0,97680000000,3018000,2384000,699.4,769700,,2207000,6356000,3638000,1037000,27070000,,,,,,,1590,1576,0,0,27880,0.8615,0.6806,0.0001997,0.2197,,0.6299,1.814,1.038,0.2961,7.726,3503000,0,-769000,2601000,0,-0.2195,0.7424,New Zealand,1992
4961000000,4961000000,0,0,95890000000,3337000,2310000,495.8,787700,,2362000,6382000,4087000,1225000,26960000,,,,,,,1392,1392,0,0,26900,0.9361,0.6481,0.0001391,0.221,,0.6626,1.79,1.147,0.3437,7.564,3564000,0,-787200,2862000,0,-0.2208,0.803,New Zealand,1993
4997000000,4950000000,0,0,89350000000,3033000,2178000,435.8,1044000,,2298000,6976000,4548000,1319000,24800000,,,,,,,1379,1366,0,0,24660,0.8372,0.6011,0.0001203,0.288,,0.6343,1.925,1.255,0.3641,6.846,3623000,0,-1043000,3229000,0,-0.2879,0.8912,New Zealand,1994
4700000000,4702000000,0,0,85190000000,3577000,2151000,112.2,1334000,,1854000,7280000,4382000,1121000,21720000,,,,,,,1279,1279,0,0,23180,0.9733,0.5854,0.00003053,0.3629,,0.5045,1.981,1.192,0.305,5.91,3675000,0,-1334000,3261000,0,-0.3629,0.8873,New Zealand,1995
5321000000,5277000000,0,0,80490000000,3611000,2125000,61.05,1590000,,2121000,7264000,4287000,1432000,16540000,,,,,,,1431,1419,0,0,21650,0.9713,0.5718,0.00001642,0.4276,,0.5705,1.954,1.153,0.3853,4.448,3717000,0,-1589000,2854000,0,-0.4276,0.7679,New Zealand,1996
5651000000,5630000000,0,0,67910000000,3567000,2284000,16.08,1244000,,3336000,7466000,4362000,1963000,21470000,,,,,,,1506,1500,0,0,18100,0.9507,0.6086,0.000004285,0.3314,,0.8891,1.99,1.162,0.5231,5.723,3752000,0,-1244000,2399000,0,-0.3314,0.6393,New Zealand,1997
4948000000,4956000000,0,0,67970000000,3126000,2091000,90.31,1102000,,2725000,7513000,5233000,1805000,23100000,,,,,,,1308,1310,0,0,17960,0.8262,0.5527,0.00002387,0.2912,,0.72,1.985,1.383,0.4769,6.105,3784000,0,-1102000,3429000,0,-0.2911,0.9061,New Zealand,1998
5717000000,5673000000,0,0,69380000000,3506000,2167000,17.44,1454000,,2448000,7610000,5142000,1652000,20190000,,,,,,,1497,1486,0,0,18170,0.9182,0.5675,0.000004566,0.3808,,0.6412,1.993,1.347,0.4327,5.289,3818000,0,-1454000,3489000,0,-0.3808,0.9139,New Zealand,1999
6071000000,6014000000,0,0,69380000000,3457000,2051000,16190,1551000,,2091000,7771000,5241000,1423000,20190000,,,,,,,1573,1558,0,0,17980,0.896,0.5315,0.004195,0.402,,0.5417,2.014,1.358,0.3688,5.233,3859000,0,-1535000,3818000,0,-0.3978,0.9893,New Zealand,2000
6410000000,6453000000,0,0,69380000000,3911000,2495000,30560,1710000,,1926000,7833000,4948000,1487000,20190000,,,,,,,1640,1651,0,0,17750,1.001,0.6384,0.00782,0.4375,,0.4928,2.004,1.266,0.3804,5.167,3908000,0,-1679000,3461000,0,-0.4297,0.8857,New Zealand,2001
5994000000,6039000000,0,0,58990000000,4459000,2511000,76570,1932000,,1765000,8152000,5295000,1282000,14240000,,,,,,,1512,1524,0,0,14880,1.125,0.6337,0.01932,0.4874,,0.4453,2.057,1.336,0.3234,3.592,3963000,0,-1855000,4014000,0,-0.4681,1.013,New Zealand,2002
4644000000,4664000000,0,0,87400000000,5180000,3625000,421700,2210000,,1393000,8463000,5620000,1053000,30160000,,,,,,,1155,1159,0,0,21730,1.288,0.9014,0.1049,0.5495,,0.3464,2.104,1.397,0.2618,7.499,4022000,0,-1788000,4567000,0,-0.4446,1.135,New Zealand,2003
4161000000,4126000000,0,0,37380000000,5155000,3803000,876200,1908000,,1133000,8726000,5170000,844300,8666000,,,,,,,1020,1011,0,0,9161,1.263,0.9321,0.2147,0.4677,,0.2778,2.139,1.267,0.2069,2.124,4080000,0,-1032000,4325000,0,-0.253,1.06,New Zealand,2004
4129000000,4126000000,0,0,33360000000,5267000,4244000,1084000,2331000,,1102000,8871000,5262000,729300,8185000,,,,,,,998.6,997.9,0,0,8067,1.274,1.026,0.2621,0.5637,,0.2665,2.145,1.273,0.1764,1.979,4135000,0,-1247000,4533000,0,-0.3016,1.096,New Zealand,2005
3968000000,3865000000,0,0,25490000000,5674000,4182000,1236000,2720000,,992100,8963000,5383000,791400,8427000,,,,,,,948.1,923.5,0,0,6089,1.355,0.999,0.2953,0.6498,,0.237,2.141,1.286,0.1891,2.013,4186000,0,-1484000,4592000,0,-0.3545,1.097,New Zealand,2006
4400000000,4329000000,0,0,25490000000,4835000,3170000,721300,2014000,,2389000,9044000,5179000,1885000,8427000,,,,,,,1039,1023,0,0,6021,1.142,0.749,0.1704,0.4757,,0.5643,2.136,1.223,0.4454,1.991,4233000,0,-1292000,3294000,0,-0.3053,0.7781,New Zealand,2007
4274000000,4151000000,0,0,29680000000,4832000,3999000,599300,2561000,7575000,3483000,9151000,5504000,2974000,8745000,,,,,,,998.9,970.2,0,0,6937,1.129,0.9348,0.1401,0.5987,1.771,0.8142,2.139,1.287,0.6951,2.044,4278000,0,-1962000,2530000,0,-0.4586,0.5915,New Zealand,2008
4492000000,4250000000,0,0,33980000000,4513000,3091000,702000,2164000,7575000,3245000,8769000,5326000,2668000,9540000,,,,,,,1039,982.9,0,0,7861,1.044,0.7149,0.1624,0.5005,1.752,0.7507,2.028,1.232,0.617,2.207,4323000,0,-1462000,2658000,0,-0.3381,0.6148,New Zealand,2009
4833000000,4708000000,0,0,33980000000,5342000,2664000,251200,2419000,7575000,3080000,8844000,5747000,2746000,9540000,,,,,,,1106,1077,0,0,7777,1.222,0.6097,0.05747,0.5536,1.733,0.7048,2.024,1.315,0.6284,2.183,4370000,0,-2168000,3001000,0,-0.4961,0.6866,New Zealand,2010
4360000000,4326000000,0,0,34380000000,4959000,2776000,171400,2161000,7575000,2690000,8868000,6021000,2387000,17890000,,,,,,,986.6,978.9,0,0,7781,1.122,0.6281,0.03879,0.489,1.714,0.6088,2.007,1.363,0.5403,4.048,4419000,0,-1989000,3634000,0,-0.4502,0.8224,New Zealand,2011
4649000000,4506000000,0,0,27640000000,4922000,3413000,1380,2202000,7575000,2385000,8813000,6166000,2062000,15280000,,,,,,,1040,1008,0,0,6186,1.102,0.7637,0.0003088,0.4927,1.695,0.5338,1.972,1.38,0.4614,3.419,4468000,0,-2200000,4104000,0,-0.4924,0.9185,New Zealand,2012
