CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
1,56,DownVotes,6216,2,625,0,338,55076,7250
0,56,DownVotes,6216,2,625,0,338,55190,7250
0,56,DownVotes,6216,4,625,0,338,55497,7250
5,56,DownVotes,6216,0,625,0,338,55517,7250
0,56,DownVotes,6216,3,625,0,338,56703,7250
0,56,DownVotes,6216,1,625,0,338,56707,7250
5,56,DownVotes,6216,1,625,0,338,57386,7250
2,56,DownVotes,6216,0,625,0,338,57398,7250
0,56,DownVotes,6216,2,625,0,338,58105,7250
0,56,DownVotes,6216,4,625,0,338,59883,7250
0,56,DownVotes,6216,2,625,0,338,59982,7250
1,56,DownVotes,6216,5,625,0,338,60416,7250
0,56,DownVotes,6216,7,625,0,338,60967,7250
3,56,DownVotes,6216,0,625,0,338,61074,7250
0,56,DownVotes,6216,4,625,0,338,62124,7250
2,56,DownVotes,6216,4,625,0,338,62222,7250
0,56,DownVotes,6216,4,625,0,338,62354,7250
0,56,DownVotes,6216,4,625,0,338,62355,7250
0,56,DownVotes,6216,2,625,0,338,62561,7250
0,56,DownVotes,6216,1,625,0,338,62879,7250
2,56,DownVotes,6216,7,625,0,338,62883,7250
2,56,DownVotes,6216,2,625,0,338,62914,7250
9,56,DownVotes,6216,8,625,0,338,63301,7250
2,56,DownVotes,6216,8,625,0,338,63482,7250
6,56,DownVotes,6216,3,625,0,338,63811,7250
5,56,DownVotes,6216,3,625,0,338,63925,7250
0,56,DownVotes,6216,4,625,0,338,63987,7250
5,56,DownVotes,6216,1,625,0,338,64170,7250
2,56,DownVotes,6216,9,625,0,338,64173,7250
8,56,DownVotes,6216,4,625,0,338,66076,7250
0,56,DownVotes,6216,2,625,0,338,66769,7250
1,56,DownVotes,6216,2,625,0,338,66865,7250
4,56,DownVotes,6216,11,625,0,338,67215,7250
0,56,DownVotes,6216,1,625,0,338,67768,7250
0,56,DownVotes,6216,7,625,0,338,68036,7250
2,56,DownVotes,6216,8,625,0,338,68092,7250
3,56,DownVotes,6216,5,625,0,338,69626,7250
3,56,DownVotes,6216,3,625,0,338,71538,7250
2,56,DownVotes,6216,3,625,0,338,71546,7250
0,56,DownVotes,6216,2,625,0,338,71660,7250
0,56,DownVotes,6216,1,625,0,338,71964,7250
5,56,DownVotes,6216,5,625,0,338,72672,7250
1,56,DownVotes,6216,5,625,0,338,72863,7250
3,56,DownVotes,6216,2,625,0,338,73008,7250
4,56,DownVotes,6216,2,625,0,338,79540,7250
0,56,DownVotes,6216,1,625,0,338,79545,7250
0,56,DownVotes,6216,1,625,0,338,79551,7250
0,56,DownVotes,6216,3,625,0,338,80991,7250
0,56,DownVotes,6216,1,625,0,338,81548,7250
2,56,DownVotes,6216,6,625,0,338,82063,7250
0,56,DownVotes,6216,5,625,0,338,82069,7250
0,56,DownVotes,6216,1,625,0,338,82273,7250
1,56,DownVotes,6216,3,625,0,338,82280,7250
2,56,DownVotes,6216,2,625,0,338,82639,7250
0,56,DownVotes,6216,1,625,0,338,84172,7250
0,56,DownVotes,6216,3,625,0,338,85361,7250
0,56,DownVotes,6216,1,625,0,338,86234,7250
2,56,DownVotes,6216,10,625,0,338,87735,7250
2,56,DownVotes,6216,6,625,0,338,88821,7250
5,56,DownVotes,6216,6,625,0,338,88924,7250
1,56,DownVotes,6216,0,625,0,338,88946,7250
0,56,DownVotes,6216,14,625,0,338,88993,7250
2,56,DownVotes,6216,4,625,0,338,89864,7250
0,56,DownVotes,6216,2,625,0,338,91472,7250
0,56,DownVotes,6216,1,625,0,338,94854,7250
3,56,DownVotes,6216,2,625,0,338,100049,7250
2,56,DownVotes,6216,0,625,0,338,100640,7250
2,56,DownVotes,6216,8,625,0,338,100796,7250
4,56,DownVotes,6216,1,625,0,338,100804,7250
0,56,DownVotes,6216,2,625,0,338,100812,7250
4,56,DownVotes,6216,2,625,0,338,104597,7250
2,56,DownVotes,6216,1,625,0,338,105967,7250
0,56,DownVotes,6216,3,625,0,338,110045,7250
3,56,DownVotes,6216,2,625,0,338,113196,7250
3,56,DownVotes,6216,1,625,0,338,113330,7250
0,56,DownVotes,6216,0,625,0,338,113584,7250
0,56,DownVotes,6216,0,625,0,338,114243,7250
6,56,DownVotes,6216,2,625,0,338,114244,7250
0,56,DownVotes,6216,1,625,0,338,114996,7250
0,56,DownVotes,6216,0,625,0,338,115378,7250
0,125,DownVotes,37083,0,8641,0,5554,14114,7290
4,125,DownVotes,37083,4,8641,1218,5554,18119,7290
0,125,DownVotes,37083,4,8641,0,5554,18169,7290
0,125,DownVotes,37083,2,8641,0,5554,18171,7290
0,125,DownVotes,37083,3,8641,0,5554,18172,7290
0,125,DownVotes,37083,1,8641,0,5554,18204,7290
3,125,DownVotes,37083,19,8641,0,5554,18213,7290
0,125,DownVotes,37083,3,8641,0,5554,18255,7290
1,125,DownVotes,37083,1,8641,0,5554,18269,7290
4,125,DownVotes,37083,1,8641,0,5554,18306,7290
7,125,DownVotes,37083,2,8641,0,5554,18324,7290
1,125,DownVotes,37083,10,8641,0,5554,18334,7290
6,125,DownVotes,37083,1,8641,0,5554,18370,7290
0,125,DownVotes,37083,2,8641,0,5554,18498,7290
4,125,DownVotes,37083,9,8641,0,5554,18641,7290
0,125,DownVotes,37083,1,8641,0,5554,18645,7290
4,125,DownVotes,37083,2,8641,0,5554,18667,7290
0,125,DownVotes,37083,2,8641,0,5554,18685,7290
0,125,DownVotes,37083,3,8641,0,5554,18697,7290
6,125,DownVotes,37083,15,8641,0,5554,18726,7290
3,125,DownVotes,37083,6,8641,0,5554,18850,7290
0,125,DownVotes,37083,3,8641,0,5554,18965,7290
5,125,DownVotes,37083,5,8641,0,5554,18974,7290
0,125,DownVotes,37083,1,8641,0,5554,19095,7290
1,125,DownVotes,37083,1,8641,0,5554,19178,7290
0,125,DownVotes,37083,2,8641,0,5554,19197,7290
0,125,DownVotes,37083,1,8641,0,5554,19587,7290
1,125,DownVotes,37083,5,8641,0,5554,19589,7290
1,125,DownVotes,37083,10,8641,0,5554,19630,7290
0,125,DownVotes,37083,4,8641,0,5554,19691,7290
0,125,DownVotes,37083,6,8641,0,5554,19892,7290
0,125,DownVotes,37083,1,8641,0,5554,19899,7290
2,125,DownVotes,37083,3,8641,0,5554,20004,7290
10,125,DownVotes,37083,10,8641,0,5554,20007,7290
0,125,DownVotes,37083,4,8641,0,5554,20182,7290
7,125,DownVotes,37083,4,8641,0,5554,20197,7290
4,125,DownVotes,37083,24,8641,0,5554,20303,7290
0,125,DownVotes,37083,10,8641,0,5554,20453,7290
10,125,DownVotes,37083,16,8641,0,5554,20455,7290
0,125,DownVotes,37083,0,8641,0,5554,20492,7290
0,125,DownVotes,37083,0,8641,0,5554,20493,7290
1,125,DownVotes,37083,1,8641,0,5554,20498,7290
1,125,DownVotes,37083,4,8641,0,5554,20505,7290
0,125,DownVotes,37083,10,8641,0,5554,20516,7290
3,125,DownVotes,37083,3,8641,0,5554,20702,7290
0,125,DownVotes,37083,1,8641,0,5554,20724,7290
6,125,DownVotes,37083,3,8641,0,5554,20737,7290
0,125,DownVotes,37083,7,8641,0,5554,20832,7290
15,125,DownVotes,37083,98,8641,0,5554,20856,7290
0,125,DownVotes,37083,3,8641,0,5554,20898,7290
0,125,DownVotes,37083,0,8641,0,5554,20960,7290
1,125,DownVotes,37083,12,8641,0,5554,21027,7290
1,125,DownVotes,37083,1,8641,0,5554,21028,7290
0,125,DownVotes,37083,5,8641,0,5554,21210,7290
1,125,DownVotes,37083,9,8641,0,5554,21292,7290
3,125,DownVotes,37083,10,8641,0,5554,21357,7290
0,125,DownVotes,37083,3,8641,0,5554,21412,7290
0,125,DownVotes,37083,3,8641,0,5554,21438,7290
2,125,DownVotes,37083,2,8641,0,5554,21646,7290
0,125,DownVotes,37083,7,8641,0,5554,21666,7290
1,125,DownVotes,37083,31,8641,0,5554,21669,7290
8,125,DownVotes,37083,2,8641,0,5554,21824,7290
2,125,DownVotes,37083,12,8641,0,5554,21840,7290
0,125,DownVotes,37083,2,8641,0,5554,21852,7290
6,125,DownVotes,37083,13,8641,0,5554,21901,7290
1,125,DownVotes,37083,4,8641,0,5554,21961,7290
5,125,DownVotes,37083,4,8641,0,5554,22043,7290
10,125,DownVotes,37083,4,8641,0,5554,22140,7290
3,125,DownVotes,37083,3,8641,0,5554,22253,7290
2,125,DownVotes,37083,4,8641,0,5554,22256,7290
4,125,DownVotes,37083,6,8641,0,5554,22286,7290
9,125,DownVotes,37083,2,8641,0,5554,22316,7290
17,125,DownVotes,37083,22,8641,0,5554,22350,7290
1,125,DownVotes,37083,10,8641,0,5554,22361,7290
5,125,DownVotes,37083,7,8641,0,5554,22375,7290
0,125,DownVotes,37083,6,8641,0,5554,22432,7290
5,125,DownVotes,37083,9,8641,0,5554,22570,7290
0,125,DownVotes,37083,3,8641,0,5554,22573,7290
6,125,DownVotes,37083,50,8641,0,5554,22721,7290
0,125,DownVotes,37083,3,8641,0,5554,22744,7290
0,125,DownVotes,37083,3,8641,0,5554,22771,7290
1,125,DownVotes,37083,1,8641,0,5554,22803,7290
0,125,DownVotes,37083,5,8641,0,5554,22825,7290
1,125,DownVotes,37083,7,8641,0,5554,22827,7290
1,125,DownVotes,37083,6,8641,0,5554,22830,7290
3,125,DownVotes,37083,10,8641,0,5554,22905,7290
1,125,DownVotes,37083,1,8641,0,5554,22917,7290
4,125,DownVotes,37083,3,8641,0,5554,22919,7290
0,125,DownVotes,37083,1,8641,0,5554,22978,7290
0,125,DownVotes,37083,0,8641,0,5554,23021,7290
0,125,DownVotes,37083,2,8641,0,5554,23086,7290
1,125,DownVotes,37083,1,8641,0,5554,23100,7290
0,125,DownVotes,37083,2,8641,0,5554,23116,7290
2,125,DownVotes,37083,3,8641,0,5554,23126,7290
0,125,DownVotes,37083,0,8641,0,5554,23289,7290
0,125,DownVotes,37083,3,8641,0,5554,23291,7290
5,125,DownVotes,37083,16,8641,0,5554,23631,7290
0,125,DownVotes,37083,0,8641,0,5554,23924,7290
0,125,DownVotes,37083,2,8641,0,5554,23948,7290
3,125,DownVotes,37083,16,8641,0,5554,24024,7290
0,125,DownVotes,37083,6,8641,0,5554,24025,7290
9,125,DownVotes,37083,24,8641,0,5554,24080,7290
0,125,DownVotes,37083,6,8641,0,5554,24101,7290
3,125,DownVotes,37083,6,8641,0,5554,24138,7290
1,125,DownVotes,37083,2,8641,0,5554,24141,7290
3,125,DownVotes,37083,10,8641,0,5554,24169,7290
1,125,DownVotes,37083,5,8641,0,5554,24206,7290
0,125,DownVotes,37083,0,8641,0,5554,24217,7290
3,125,DownVotes,37083,3,8641,0,5554,24391,7290
3,125,DownVotes,37083,3,8641,0,5554,24422,7290
2,125,DownVotes,37083,2,8641,0,5554,24463,7290
3,125,DownVotes,37083,3,8641,0,5554,24596,7290
0,125,DownVotes,37083,20,8641,0,5554,24737,7290
3,125,DownVotes,37083,5,8641,0,5554,24797,7290
1,125,DownVotes,37083,2,8641,0,5554,24811,7290
11,125,DownVotes,37083,7,8641,0,5554,24823,7290
5,125,DownVotes,37083,6,8641,0,5554,24833,7290
3,125,DownVotes,37083,6,8641,0,5554,24846,7290
0,125,DownVotes,37083,2,8641,0,5554,24949,7290
0,125,DownVotes,37083,14,8641,0,5554,25081,7290
0,125,DownVotes,37083,4,8641,0,5554,25154,7290
5,125,DownVotes,37083,1,8641,0,5554,25233,7290
2,125,DownVotes,37083,2,8641,0,5554,25564,7290
2,125,DownVotes,37083,2,8641,0,5554,25572,7290
0,125,DownVotes,37083,12,8641,0,5554,25582,7290
1,125,DownVotes,37083,3,8641,0,5554,25617,7290
1,125,DownVotes,37083,2,8641,0,5554,25618,7290
0,125,DownVotes,37083,13,8641,0,5554,25707,7290
2,125,DownVotes,37083,1,8641,0,5554,25778,7290
7,125,DownVotes,37083,0,8641,0,5554,26083,7290
6,125,DownVotes,37083,37,8641,0,5554,26098,7290
2,125,DownVotes,37083,1,8641,0,5554,26106,7290
5,125,DownVotes,37083,3,8641,0,5554,26207,7290
3,125,DownVotes,37083,9,8641,0,5554,26285,7290
2,125,DownVotes,37083,8,8641,0,5554,26292,7290
12,125,DownVotes,37083,7,8641,0,5554,26304,7290
0,125,DownVotes,37083,5,8641,0,5554,26314,7290
0,125,DownVotes,37083,1,8641,0,5554,26443,7290
5,125,DownVotes,37083,13,8641,0,5554,26458,7290
11,125,DownVotes,37083,1,8641,0,5554,26503,7290
0,125,DownVotes,37083,2,8641,0,5554,26511,7290
0,125,DownVotes,37083,8,8641,0,5554,26565,7290
3,125,DownVotes,37083,2,8641,0,5554,26573,7290
5,125,DownVotes,37083,2,8641,0,5554,26583,7290
0,125,DownVotes,37083,5,8641,0,5554,26891,7290
4,125,DownVotes,37083,17,8641,0,5554,26923,7290
0,125,DownVotes,37083,5,8641,0,5554,26971,7290
2,125,DownVotes,37083,10,8641,0,5554,27068,7290
3,125,DownVotes,37083,2,8641,0,5554,27073,7290
0,125,DownVotes,37083,1,8641,0,5554,27107,7290
2,125,DownVotes,37083,3,8641,0,5554,27252,7290
0,125,DownVotes,37083,4,8641,0,5554,27264,7290
1,125,DownVotes,37083,4,8641,0,5554,27307,7290
5,125,DownVotes,37083,5,8641,0,5554,27421,7290
0,125,DownVotes,37083,2,8641,0,5554,27505,7290
2,125,DownVotes,37083,12,8641,0,5554,27561,7290
0,125,DownVotes,37083,3,8641,0,5554,27568,7290
0,125,DownVotes,37083,5,8641,0,5554,27590,7290
0,125,DownVotes,37083,2,8641,0,5554,27597,7290
0,125,DownVotes,37083,1,8641,0,5554,27645,7290
4,125,DownVotes,37083,3,8641,0,5554,27723,7290
1,125,DownVotes,37083,10,8641,0,5554,27728,7290
3,125,DownVotes,37083,4,8641,0,5554,27765,7290
1,125,DownVotes,37083,1,8641,0,5554,27792,7290
0,125,DownVotes,37083,1,8641,0,5554,27802,7290
3,125,DownVotes,37083,9,8641,0,5554,27966,7290
5,125,DownVotes,37083,7,8641,0,5554,28036,7290
0,125,DownVotes,37083,2,8641,0,5554,28058,7290
7,125,DownVotes,37083,1,8641,0,5554,28076,7290
2,125,DownVotes,37083,2,8641,0,5554,28191,7290
0,125,DownVotes,37083,3,8641,0,5554,28285,7290
0,125,DownVotes,37083,2,8641,0,5554,28475,7290
1,125,DownVotes,37083,10,8641,0,5554,28476,7290
5,125,DownVotes,37083,6,8641,0,5554,28481,7290
0,125,DownVotes,37083,1,8641,0,5554,28575,7290
2,125,DownVotes,37083,1,8641,0,5554,28583,7290
0,125,DownVotes,37083,1,8641,0,5554,28614,7290
1,125,DownVotes,37083,7,8641,0,5554,28635,7290
0,125,DownVotes,37083,0,8641,0,5554,28666,7290
4,125,DownVotes,37083,14,8641,0,5554,28750,7290
1,125,DownVotes,37083,3,8641,0,5554,28786,7290
9,125,DownVotes,37083,3,8641,0,5554,28822,7290
4,125,DownVotes,37083,3,8641,0,5554,28875,7290
0,125,DownVotes,37083,5,8641,0,5554,28943,7290
11,125,DownVotes,37083,9,8641,0,5554,29042,7290
3,125,DownVotes,37083,1,8641,0,5554,29054,7290
2,125,DownVotes,37083,5,8641,0,5554,29105,7290
4,125,DownVotes,37083,2,8641,0,5554,29404,7290
1,125,DownVotes,37083,4,8641,0,5554,29407,7290
2,125,DownVotes,37083,11,8641,0,5554,29607,7290
4,125,DownVotes,37083,37,8641,0,5554,29782,7290
0,125,DownVotes,37083,2,8641,0,5554,29843,7290
8,125,DownVotes,37083,4,8641,0,5554,30040,7290
0,125,DownVotes,37083,2,8641,0,5554,30044,7290
0,125,DownVotes,37083,1,8641,0,5554,30124,7290
1,125,DownVotes,37083,1,8641,0,5554,30191,7290
1,125,DownVotes,37083,5,8641,0,5554,30287,7290
4,125,DownVotes,37083,1,8641,0,5554,30288,7290
7,125,DownVotes,37083,1,8641,0,5554,30289,7290
0,125,DownVotes,37083,4,8641,0,5554,30431,7290
0,125,DownVotes,37083,0,8641,0,5554,30617,7290
0,125,DownVotes,37083,0,8641,0,5554,30618,7290
8,125,DownVotes,37083,3,8641,0,5554,30774,7290
2,125,DownVotes,37083,3,8641,0,5554,30823,7290
11,125,DownVotes,37083,140,8641,0,5554,30909,7290
0,125,DownVotes,37083,3,8641,0,5554,31041,7290
5,125,DownVotes,37083,4,8641,0,5554,31246,7290
0,125,DownVotes,37083,0,8641,0,5554,31250,7290
0,125,DownVotes,37083,0,8641,0,5554,31254,7290
0,125,DownVotes,37083,0,8641,0,5554,31287,7290
0,125,DownVotes,37083,0,8641,0,5554,31288,7290
0,125,DownVotes,37083,2,8641,0,5554,31320,7290
5,125,DownVotes,37083,16,8641,0,5554,31330,7290
2,125,DownVotes,37083,5,8641,0,5554,31331,7290
4,125,DownVotes,37083,1,8641,0,5554,31332,7290
0,125,DownVotes,37083,5,8641,0,5554,31435,7290
0,125,DownVotes,37083,1,8641,0,5554,31452,7290
1,125,DownVotes,37083,10,8641,0,5554,31600,7290
3,125,DownVotes,37083,12,8641,0,5554,31601,7290
0,125,DownVotes,37083,4,8641,0,5554,32112,7290
0,125,DownVotes,37083,3,8641,0,5554,32149,7290
2,125,DownVotes,37083,8,8641,0,5554,32286,7290
2,125,DownVotes,37083,1,8641,0,5554,32293,7290
3,125,DownVotes,37083,3,8641,0,5554,32296,7290
6,125,DownVotes,37083,2,8641,0,5554,32384,7290
0,125,DownVotes,37083,6,8641,0,5554,32391,7290
3,125,DownVotes,37083,29,8641,0,5554,32421,7290
2,125,DownVotes,37083,5,8641,0,5554,32465,7290
1,125,DownVotes,37083,8,8641,0,5554,32509,7290
0,125,DownVotes,37083,0,8641,0,5554,32514,7290
3,125,DownVotes,37083,1,8641,0,5554,32572,7290
4,125,DownVotes,37083,3,8641,0,5554,32577,7290
4,125,DownVotes,37083,7,8641,0,5554,32734,7290
0,125,DownVotes,37083,0,8641,0,5554,32758,7290
3,125,DownVotes,37083,11,8641,0,5554,32846,7290
10,125,DownVotes,37083,1,8641,0,5554,32877,7290
0,125,DownVotes,37083,4,8641,0,5554,32930,7290
4,125,DownVotes,37083,4,8641,0,5554,33015,7290
0,125,DownVotes,37083,1,8641,0,5554,33017,7290
2,125,DownVotes,37083,4,8641,0,5554,33090,7290
0,125,DownVotes,37083,1,8641,0,5554,33122,7290
5,125,DownVotes,37083,8,8641,0,5554,33195,7290
9,125,DownVotes,37083,9,8641,0,5554,33202,7290
0,125,DownVotes,37083,3,8641,0,5554,33207,7290
4,125,DownVotes,37083,1,8641,0,5554,33214,7290
6,125,DownVotes,37083,2,8641,0,5554,33218,7290
3,125,DownVotes,37083,2,8641,0,5554,33268,7290
2,125,DownVotes,37083,40,8641,0,5554,33320,7290
0,125,DownVotes,37083,2,8641,0,5554,33338,7290
2,125,DownVotes,37083,1,8641,0,5554,33489,7290
2,125,DownVotes,37083,11,8641,0,5554,33500,7290
1,125,DownVotes,37083,3,8641,0,5554,33503,7290
1,125,DownVotes,37083,4,8641,0,5554,33627,7290
1,125,DownVotes,37083,9,8641,0,5554,33630,7290
1,125,DownVotes,37083,5,8641,0,5554,33636,7290
1,125,DownVotes,37083,11,8641,0,5554,33642,7290
0,125,DownVotes,37083,3,8641,0,5554,33644,7290
30,125,DownVotes,37083,69,8641,0,5554,33781,7290
4,125,DownVotes,37083,3,8641,0,5554,33784,7290
1,125,DownVotes,37083,4,8641,0,5554,33804,7290
2,125,DownVotes,37083,5,8641,0,5554,33851,7290
5,125,DownVotes,37083,1,8641,0,5554,33988,7290
2,125,DownVotes,37083,10,8641,0,5554,34016,7290
2,125,DownVotes,37083,6,8641,0,5554,34032,7290
2,125,DownVotes,37083,4,8641,0,5554,34035,7290
1,125,DownVotes,37083,10,8641,0,5554,34164,7290
3,125,DownVotes,37083,2,8641,0,5554,34404,7290
3,125,DownVotes,37083,18,8641,0,5554,34638,7290
1,125,DownVotes,37083,1,8641,0,5554,34746,7290
10,125,DownVotes,37083,1,8641,0,5554,34801,7290
14,125,DownVotes,37083,1,8641,0,5554,34886,7290
0,125,DownVotes,37083,0,8641,0,5554,34888,7290
2,125,DownVotes,37083,13,8641,0,5554,34952,7290
0,125,DownVotes,37083,1,8641,0,5554,35186,7290
0,125,DownVotes,37083,0,8641,0,5554,35251,7290
3,125,DownVotes,37083,2,8641,0,5554,35254,7290
3,125,DownVotes,37083,5,8641,0,5554,35584,7290
0,125,DownVotes,37083,0,8641,0,5554,35733,7290
0,125,DownVotes,37083,0,8641,0,5554,35734,7290
2,125,DownVotes,37083,2,8641,0,5554,35830,7290
2,125,DownVotes,37083,18,8641,0,5554,35994,7290
0,125,DownVotes,37083,0,8641,0,5554,36190,7290
4,125,DownVotes,37083,2,8641,0,5554,37438,7290
0,125,DownVotes,37083,7,8641,0,5554,37538,7290
0,125,DownVotes,37083,0,8641,0,5554,37599,7290
0,125,DownVotes,37083,0,8641,0,5554,37600,7290
0,125,DownVotes,37083,0,8641,0,5554,37602,7290
0,125,DownVotes,37083,0,8641,0,5554,37603,7290
0,125,DownVotes,37083,2,8641,0,5554,37703,7290
9,125,DownVotes,37083,13,8641,0,5554,37994,7290
3,125,DownVotes,37083,13,8641,1041,5554,38350,7290
0,125,DownVotes,37083,1,8641,0,5554,38692,7290
0,125,DownVotes,37083,4,8641,0,5554,38705,7290
5,125,DownVotes,37083,11,8641,0,5554,38708,7290
3,125,DownVotes,37083,4,8641,0,5554,38732,7290
0,125,DownVotes,37083,1,8641,0,5554,38804,7290
0,125,DownVotes,37083,3,8641,0,5554,38840,7290
0,125,DownVotes,37083,13,8641,0,5554,38867,7290
0,125,DownVotes,37083,1,8641,0,5554,39066,7290
1,125,DownVotes,37083,1,8641,0,5554,40353,7290
0,125,DownVotes,37083,0,8641,0,5554,40389,7290
0,125,DownVotes,37083,0,8641,0,5554,40434,7290
0,125,DownVotes,37083,1,8641,0,5554,40535,7290
0,125,DownVotes,37083,1,8641,0,5554,40538,7290
1,125,DownVotes,37083,0,8641,0,5554,40618,7290
0,125,DownVotes,37083,0,8641,0,5554,40711,7290
0,125,DownVotes,37083,2,8641,0,5554,40717,7290
0,125,DownVotes,37083,3,8641,0,5554,40718,7290
0,125,DownVotes,37083,0,8641,0,5554,40824,7290
0,125,DownVotes,37083,4,8641,0,5554,40874,7290
0,125,DownVotes,37083,0,8641,0,5554,40911,7290
0,125,DownVotes,37083,0,8641,0,5554,40916,7290
2,125,DownVotes,37083,1,8641,0,5554,41024,7290
4,125,DownVotes,37083,2,8641,0,5554,41080,7290
2,125,DownVotes,37083,1,8641,0,5554,41120,7290
0,125,DownVotes,37083,0,8641,0,5554,41303,7290
3,125,DownVotes,37083,4,8641,0,5554,41365,7290
0,125,DownVotes,37083,3,8641,0,5554,41382,7290
2,125,DownVotes,37083,1,8641,0,5554,41384,7290
3,125,DownVotes,37083,37,8641,1235,5554,41394,7290
0,125,DownVotes,37083,6,8641,0,5554,41431,7290
1,125,DownVotes,37083,4,8641,0,5554,41646,7290
0,125,DownVotes,37083,2,8641,0,5554,41648,7290
0,125,DownVotes,37083,1,8641,0,5554,41650,7290
2,125,DownVotes,37083,2,8641,0,5554,41651,7290
2,125,DownVotes,37083,9,8641,0,5554,41758,7290
1,125,DownVotes,37083,2,8641,0,5554,41821,7290
0,125,DownVotes,37083,4,8641,0,5554,43027,7290
6,125,DownVotes,37083,2,8641,0,5554,43346,7290
0,125,DownVotes,37083,1,8641,0,5554,43349,7290
0,125,DownVotes,37083,2,8641,0,5554,43449,7290
12,125,DownVotes,37083,1,8641,0,5554,43828,7290
0,125,DownVotes,37083,1,8641,0,5554,43839,7290
0,125,DownVotes,37083,1,8641,0,5554,43966,7290
0,125,DownVotes,37083,0,8641,0,5554,44121,7290
0,125,DownVotes,37083,0,8641,0,5554,44122,7290
4,125,DownVotes,37083,4,8641,0,5554,44164,7290
0,125,DownVotes,37083,1,8641,0,5554,44701,7290
0,125,DownVotes,37083,0,8641,0,5554,44810,7290
0,125,DownVotes,37083,1,8641,0,5554,44940,7290
0,125,DownVotes,37083,10,8641,0,5554,44959,7290
3,125,DownVotes,37083,4,8641,0,5554,45164,7290
0,125,DownVotes,37083,0,8641,0,5554,45196,7290
0,125,DownVotes,37083,5,8641,0,5554,45558,7290
1,125,DownVotes,37083,1,8641,0,5554,45634,7290
0,125,DownVotes,37083,3,8641,0,5554,45635,7290
0,125,DownVotes,37083,2,8641,0,5554,45753,7290
2,125,DownVotes,37083,7,8641,0,5554,45764,7290
0,125,DownVotes,37083,3,8641,0,5554,45771,7290
1,125,DownVotes,37083,5,8641,0,5554,45815,7290
0,125,DownVotes,37083,0,8641,0,5554,46147,7290
0,125,DownVotes,37083,0,8641,0,5554,46148,7290
2,125,DownVotes,37083,16,8641,0,5554,46212,7290
0,125,DownVotes,37083,22,8641,2870,5554,46418,7290
0,125,DownVotes,37083,2,8641,0,5554,46546,7290
0,125,DownVotes,37083,1,8641,0,5554,46718,7290
0,125,DownVotes,37083,0,8641,0,5554,46724,7290
0,125,DownVotes,37083,0,8641,0,5554,46725,7290
0,125,DownVotes,37083,0,8641,0,5554,46726,7290
0,125,DownVotes,37083,0,8641,0,5554,46727,7290
0,125,DownVotes,37083,0,8641,0,5554,46732,7290
0,125,DownVotes,37083,0,8641,0,5554,46787,7290
0,125,DownVotes,37083,1,8641,0,5554,46834,7290
8,125,DownVotes,37083,7,8641,0,5554,46896,7290
0,125,DownVotes,37083,4,8641,0,5554,47062,7290
0,125,DownVotes,37083,1,8641,0,5554,47829,7290
0,125,DownVotes,37083,0,8641,0,5554,47985,7290
0,125,DownVotes,37083,0,8641,0,5554,47986,7290
1,125,DownVotes,37083,2,8641,0,5554,47992,7290
0,125,DownVotes,37083,0,8641,0,5554,48002,7290
0,125,DownVotes,37083,0,8641,0,5554,48003,7290
0,125,DownVotes,37083,9,8641,0,5554,48137,7290
0,125,DownVotes,37083,2,8641,0,5554,48303,7290
2,125,DownVotes,37083,4,8641,0,5554,48568,7290
1,125,DownVotes,37083,5,8641,0,5554,48598,7290
3,125,DownVotes,37083,7,8641,0,5554,48637,7290
2,125,DownVotes,37083,8,8641,585,5554,48822,7290
0,125,DownVotes,37083,5,8641,0,5554,49091,7290
0,125,DownVotes,37083,2,8641,0,5554,49173,7290
0,125,DownVotes,37083,1,8641,0,5554,49560,7290
0,125,DownVotes,37083,7,8641,0,5554,49668,7290
6,125,DownVotes,37083,5,8641,0,5554,49701,7290
2,125,DownVotes,37083,6,8641,0,5554,49778,7290
0,125,DownVotes,37083,5,8641,0,5554,50014,7290
0,125,DownVotes,37083,1,8641,0,5554,50033,7290
0,125,DownVotes,37083,2,8641,0,5554,50134,7290
0,125,DownVotes,37083,0,8641,0,5554,50291,7290
0,125,DownVotes,37083,0,8641,0,5554,50292,7290
0,125,DownVotes,37083,0,8641,0,5554,50293,7290
0,125,DownVotes,37083,0,8641,0,5554,50294,7290
0,125,DownVotes,37083,0,8641,0,5554,50296,7290
0,125,DownVotes,37083,0,8641,0,5554,50297,7290
2,125,DownVotes,37083,7,8641,0,5554,50453,7290
6,125,DownVotes,37083,2,8641,0,5554,50705,7290
7,125,DownVotes,37083,3,8641,0,5554,50827,7290
2,125,DownVotes,37083,4,8641,0,5554,50906,7290
0,125,DownVotes,37083,2,8641,0,5554,51491,7290
0,125,DownVotes,37083,2,8641,0,5554,51507,7290
3,125,DownVotes,37083,24,8641,0,5554,51823,7290
1,125,DownVotes,37083,1,8641,0,5554,51845,7290
0,125,DownVotes,37083,3,8641,0,5554,51878,7290
4,125,DownVotes,37083,10,8641,0,5554,51919,7290
1,125,DownVotes,37083,5,8641,0,5554,52007,7290
5,125,DownVotes,37083,14,8641,0,5554,52107,7290
2,125,DownVotes,37083,6,8641,0,5554,52117,7290
0,125,DownVotes,37083,1,8641,0,5554,52125,7290
